customer_id	campaign	response	response_date	purchase	purchase_date	product_id	Rowid	age	age_youngest_child	average#balance#feed#index	branch	debt_equity	gender	bad_payment	gold_card	pension_plan	household_debt_to_equity_ratio	income	marital	members_in_household	months_current_account	months_customer	call_center_contacts	loan_accounts	number_products	number_transactions	non_worker_percentage	white_collar_percentage	rfm_score	X_random
135945	2	1	2006-07-15 00:00:00	1		421	1620	28	1	17	"Queensbury"	28	"M"	0	0	0	52	88016.000000	"S"	5	0	"12"	3	0	1	1	14	33	7.481660	2
136045	2	1	2006-07-05 00:00:00	1		183	787	35	6	583	"Queensbury"	35	"F"	0	0	0	52	88016.000000	"U"	5	35	"36"	3	0	4	28	14	33	35.053600	1
136049	1	1	2006-05-23 00:00:00	1	2006-05-23 00:00:00		390	26	0	298	"Ravensville"	26	"F"	0	0	0	52	88016.000000	"S"	5	7	"12"	3	0	4	3	14	33	10.689000	3
136061	2	1	2006-07-24 00:00:00	0		183	2292	44	16	90	"Kingsville"	44	"M"	0	0	0	52	88016.000000	"U"	5	41	"48"	3	0	4	2	14	33	12.617300	1
136071	2	1	2006-07-07 00:00:00	0		183	946	42	13	179	"Kingsville"	42	"F"	0	0	0	52	88016.000000	"U"	5	18	"24"	3	3	2	1	14	33	8.379000	1
136140	2	1	2006-07-27 00:00:00	1		421	2578	36	7	179	"Ravensville"	36	"M"	0	0	0	52	88016.000000	"U"	5	40	"48"	3	0	2	1	14	33	11.112300	2
136150	2	1	2006-07-07 00:00:00	0		183	970	35	6	75	"Queensbury"	35	"F"	0	0	0	52	88016.000000	"S"	5	21	"24"	3	2	3	3	14	33	10.308300	3
136200	2	1	2006-07-11 00:00:00	1		183	1275	23	0	781	"Foxton"	23	"M"	0	0	0	52	88016.000000	"S"	5	16	"24"	3	0	2	15	14	33	21.891199	1
136211	2	1	2006-07-19 00:00:00	1		183	1942	53	21	184	"Catburg"	53	"M"	0	0	0	52	88016.000000	"S"	4	23	"24"	3	1	4	25	14	33	31.310101	3
136312	2	1	2006-07-13 00:00:00	1		183	1454	37	8	1184	"Kingsville"	37	"F"	0	0	0	52	88016.000000	"U"	5	14	"24"	3	2	5	29	14	33	36.199501	3
136503	2	1	2006-07-25 00:00:00	1		421	2416	26	0	72	"Foxton"	26	"M"	0	0	0	52	88016.000000	"S"	5	24	"36"	3	7	2	1	14	33	9.302330	1
136536	2	1	2006-07-28 00:00:00	1		421	2609	31	3	241	"Catburg"	31	"F"	0	0	0	52	88016.000000	"S"	5	12	"24"	3	0	6	3	14	33	11.946300	3
136582	1	1	2006-05-22 00:00:00	1	2006-05-22 00:00:00		389	60	32	164	"Ravensville"	60	"M"	0	0	0	52	88016.000000	"M"	4	20	"24"	3	1	1	1	14	33	8.592330	1
136605	1	1	2006-05-18 00:00:00	1	2006-05-18 00:00:00		349	33	4	163	"Catburg"	33	"F"	0	0	0	52	88016.000000	"S"	5	16	"24"	3	0	4	1	14	33	8.725670	2
136629	2	1	2006-07-28 00:00:00	0		421	2592	42	15	222	"Kingsville"	42	"F"	0	0	0	52	88016.000000	"S"	5	38	"48"	3	2	3	1	14	33	9.085670	2
136640	2	1	2006-07-26 00:00:00	1		421	2447	32	8	45	"Kingsville"	32	"F"	0	0	0	52	88016.000000	"S"	5	23	"24"	3	0	1	1	14	33	9.205670	3
136655	2	1	2006-07-17 00:00:00	0		421	1791	46	12	277	"Ravensville"	46	"M"	0	0	0	52	88016.000000	"M"	5	33	"36"	3	1	1	1	14	33	8.449000	1
136746	2	1	2006-07-22 00:00:00	1		421	2138	27	0	145	"Princeton"	27	"F"	0	0	0	52	88016.000000	"S"	5	21	"24"	3	1	3	2	14	33	12.909700	3
136747	2	1	2006-07-31 00:00:00	1		183	2865	45	17	465	"Queensbury"	45	"F"	0	0	0	52	88016.000000	"U"	5	27	"36"	3	0	4	29	14	33	35.548100	3
136761	2	1	2006-07-10 00:00:00	1		183	1139	67	34	592	"Foxton"	67	"M"	0	0	0	52	88016.000000	"U"	4	40	"48"	3	1	6	28	14	33	34.757900	2
136856	2	1	2006-07-21 00:00:00	0		183	2102	41	12	31	"Queensbury"	41	"F"	0	0	0	52	88016.000000	"U"	5	13	"24"	3	1	3	3	14	33	9.497140	3
136867	2	1	2006-07-15 00:00:00	1		183	1634	49	21	394	"Catburg"	49	"M"	0	0	0	52	88016.000000	"M"	4	37	"48"	3	1	0	20	14	33	26.824400	2
136917	2	1	2006-07-13 00:00:00	1		421	1448	32	6	74	"Foxton"	32	"M"	0	0	0	52	88016.000000	"S"	5	36	"48"	3	0	4	1	14	33	7.803320	2
136923	2	1	2006-07-28 00:00:00	0		183	2631	42	12	171	"Kingsville"	42	"F"	0	0	0	52	88016.000000	"M"	5	11	"24"	3	3	1	1	14	33	9.016660	1
137009	1	1	2006-04-07 00:00:00	1	2006-04-07 00:00:00		41	49	18	159	"Foxton"	49	"M"	0	0	0	52	88016.000000	"U"	5	14	"24"	3	7	4	1	14	33	10.092300	3
137185	2	1	2006-07-27 00:00:00	0		183	2588	51	23	239	"Ravensville"	51	"F"	0	0	0	52	88016.000000	"U"	4	25	"36"	3	3	2	1	14	33	10.205700	1
137196	2	1	2006-07-01 00:00:00	0		183	503	60	22	1264	"Princeton"	60	"F"	0	0	0	52	88016.000000	"M"	4	14	"24"	3	1	1	1	14	33	8.432330	2
137210	2	1	2006-07-26 00:00:00	0		421	2443	46	16	70	"Princeton"	46	"F"	0	0	0	52	88016.000000	"U"	5	10	"12"	3	0	2	1	14	33	7.235670	3
137279	2	1	2006-07-13 00:00:00	1		183	1466	17	0	453	"Ravensville"	17	"M"	0	0	0	52	88016.000000	"S"	5	12	"24"	3	1	2	9	14	33	15.985600	1
137295	2	1	2006-07-29 00:00:00	0		183	2747	57	30	214	"Princeton"	57	"F"	0	0	0	52	88016.000000	"S"	4	32	"36"	3	0	5	2	14	33	10.880700	3
137296	1	1	2006-04-13 00:00:00	1	2006-04-13 00:00:00		81	39	9	281	"Ravensville"	39	"M"	0	0	0	52	88016.000000	"S"	5	33	"36"	3	0	3	2	14	33	11.011300	2
137311	2	1	2006-07-20 00:00:00	1		183	1973	48	17	208	"Princeton"	48	"F"	0	0	0	52	88016.000000	"M"	5	6	"12"	3	3	6	27	14	33	33.399700	3
137369	2	1	2006-07-17 00:00:00	1		183	1790	36	7	848	"Queensbury"	36	"M"	0	0	0	52	88016.000000	"U"	5	41	"48"	3	0	1	23	14	33	29.896601	1
137397	1	1	2006-04-30 00:00:00	1	2006-04-30 00:00:00		206	22	0	161	"Queensbury"	22	"F"	0	0	0	52	88016.000000	"S"	5	28	"36"	3	0	2	1	14	33	9.325670	1
137570	2	1	2006-07-12 00:00:00	1		183	1313	50	18	468	"Catburg"	50	"F"	0	0	0	52	88016.000000	"U"	5	12	"24"	3	1	6	27	14	33	33.721199	3
137617	2	1	2006-07-10 00:00:00	1		183	1138	58	27	687	"Princeton"	58	"F"	0	0	0	52	88016.000000	"M"	4	11	"12"	3	0	4	25	14	33	32.547699	2
137718	2	1	2006-07-12 00:00:00	1		421	1309	42	8	89	"Catburg"	42	"M"	0	0	0	52	88016.000000	"U"	5	29	"36"	3	3	1	1	14	33	9.422330	3
137803	2	1	2006-07-26 00:00:00	1		421	2455	36	6	369	"Queensbury"	36	"M"	0	0	0	52	88016.000000	"U"	5	38	"48"	3	0	5	3	14	33	11.024700	1
137879	2	1	2006-07-19 00:00:00	1		421	1950	27	2	119	"Princeton"	27	"F"	0	0	0	52	88016.000000	"U"	5	26	"36"	3	0	2	1	14	33	9.519000	3
137945	2	1	2006-07-11 00:00:00	1		421	1284	21	0	64	"Ravensville"	21	"F"	0	0	0	52	88016.000000	"S"	5	15	"24"	3	1	4	3	14	33	9.460980	3
137947	1	1	2006-05-18 00:00:00	1	2006-05-18 00:00:00		351	47	16	167	"Princeton"	47	"M"	0	0	0	52	88016.000000	"S"	5	35	"36"	3	0	4	1	14	33	8.725670	3
138113	2	1	2006-07-06 00:00:00	0		421	817	49	19	108	"Catburg"	49	"F"	0	0	0	52	88016.000000	"M"	4	16	"24"	3	1	3	1	14	33	8.194000	3
138173	2	1	2006-07-06 00:00:00	1		183	822	44	17	713	"Kingsville"	44	"M"	0	0	0	52	88016.000000	"S"	5	16	"24"	3	0	2	24	14	33	31.112801	1
138188	2	1	2006-07-16 00:00:00	0		421	1644	45	19	183	"Queensbury"	45	"F"	0	0	0	52	88016.000000	"M"	4	8	"12"	3	1	2	1	14	33	10.912300	1
138205	1	1	2006-05-13 00:00:00	1	2006-05-13 00:00:00		311	47	18	845	"Ravensville"	47	"F"	0	0	1	52	88016.000000	"M"	5	24	"36"	3	1	4	17	14	33	24.011499	1
138286	2	1	2006-07-02 00:00:00	1		421	514	42	11	74	"Kingsville"	42	"M"	0	0	0	52	88016.000000	"M"	5	31	"36"	3	0	3	2	14	33	9.073990	1
138350	2	1	2006-07-24 00:00:00	0		183	2284	45	14	475	"Ravensville"	45	"M"	0	0	0	52	88016.000000	"U"	5	15	"24"	3	0	6	4	14	33	12.556000	3
138350	1	1	2006-04-16 00:00:00	1	2006-04-16 00:00:00		95	45	14	475	"Ravensville"	45	"M"	0	0	0	52	88016.000000	"U"	5	15	"24"	3	0	6	4	14	33	12.556000	3
138432	2	1	2006-07-30 00:00:00	1		183	2757	41	10	512	"Catburg"	41	"M"	0	0	0	52	88016.000000	"U"	5	6	"12"	3	4	3	27	14	33	34.044601	3
138451	2	1	2006-07-26 00:00:00	1		183	2448	61	29	565	"Kingsville"	61	"M"	0	0	0	52	88016.000000	"S"	4	11	"24"	3	0	6	15	14	33	21.764799	3
138464	2	1	2006-07-01 00:00:00	0		421	502	40	8	224	"Foxton"	40	"F"	0	0	0	52	88016.000000	"M"	5	23	"36"	3	2	3	2	14	33	8.657320	1
138478	1	1	2006-04-30 00:00:00	1	2006-04-30 00:00:00		204	25	0	413	"Queensbury"	25	"M"	0	0	0	52	88016.000000	"S"	5	37	"48"	3	7	0	18	14	33	24.704800	3
138522	2	1	2006-07-03 00:00:00	1		183	593	39	9	435	"Kingsville"	39	"M"	0	0	0	52	88016.000000	"U"	5	33	"36"	3	0	6	11	14	33	17.901100	2
138636	1	1	2006-05-12 00:00:00	1	2006-05-12 00:00:00		307	52	24	171	"Princeton"	52	"M"	0	0	0	52	88016.000000	"M"	4	31	"36"	3	3	3	1	14	33	8.925670	3
138644	2	1	2006-07-21 00:00:00	1		421	2112	32	0	783	"Ravensville"	32	"M"	0	0	0	52	88016.000000	"S"	5	23	"36"	3	0	5	5	14	33	12.245000	1
138648	2	1	2006-07-12 00:00:00	0		183	1299	53	23	69	"Princeton"	53	"M"	0	0	0	52	88016.000000	"U"	4	35	"48"	3	4	3	2	14	33	8.598270	2
138659	2	1	2006-07-20 00:00:00	1		421	1962	29	2	215	"Ravensville"	29	"F"	0	0	0	52	88016.000000	"U"	5	36	"48"	3	1	3	1	14	33	7.665670	1
138673	2	1	2006-07-08 00:00:00	1		183	994	32	6	450	"Foxton"	32	"F"	0	0	0	52	88016.000000	"M"	5	16	"24"	3	2	5	12	14	33	19.294399	1
138698	2	1	2006-07-23 00:00:00	0		421	2270	41	12	107	"Princeton"	41	"F"	0	0	0	52	88016.000000	"U"	5	24	"36"	3	0	4	3	14	33	10.226300	3
138710	2	1	2006-07-23 00:00:00	1		421	2274	36	2	343	"Catburg"	36	"M"	0	0	0	52	88016.000000	"U"	5	14	"24"	3	1	5	3	14	33	12.799700	2
138728	2	1	2006-07-28 00:00:00	1		183	2596	58	32	822	"Kingsville"	58	"M"	0	0	0	52	88016.000000	"S"	4	7	"12"	3	1	4	29	14	33	35.953201	3
138737	1	1	2006-05-08 00:00:00	1	2006-05-08 00:00:00		274	41	8	174	"Foxton"	41	"M"	0	0	0	52	88016.000000	"M"	5	14	"24"	3	0	4	1	14	33	9.059000	2
138757	1	1	2006-04-20 00:00:00	1	2006-04-20 00:00:00		118	39	10	452	"Ravensville"	39	"F"	0	0	0	52	88016.000000	"U"	5	32	"36"	3	0	2	24	14	33	30.865900	3
138851	2	1	2006-07-13 00:00:00	1		421	1464	19	0	227	"Princeton"	19	"M"	0	0	0	52	88016.000000	"S"	5	6	"12"	3	0	4	2	14	33	12.884700	2
138877	2	1	2006-07-24 00:00:00	1		183	2286	46	16	458	"Foxton"	46	"M"	0	0	0	52	88016.000000	"M"	5	12	"24"	3	3	0	28	14	33	34.673599	3
138885	2	1	2006-07-21 00:00:00	1		421	2039	26	0	105	"Princeton"	26	"F"	0	0	0	52	88016.000000	"S"	5	6	"12"	3	0	2	1	14	33	9.666660	3
138890	2	1	2006-07-22 00:00:00	0		183	2128	47	19	196	"Kingsville"	47	"F"	0	0	0	52	88016.000000	"U"	4	30	"36"	3	1	4	3	14	33	12.996000	1
138901	2	1	2006-07-25 00:00:00	0		421	2372	50	21	109	"Queensbury"	50	"M"	0	0	0	52	88016.000000	"U"	4	9	"12"	3	2	2	1	14	33	9.975670	3
